"days","Cat_1","Cat_2","L_Start","M_Start","H_Start","average_duration","std_duration","Activity","Var_1","Var_2"
"Wednesday","(25,44]","not in a labor force",16,17,18,8.33333333333333,4.71404532740761,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(25,44]","worker",5,20,22,12.7690291232948,11.0449822389652,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(44,64]","worker",6,14,23,35.5294120835398,38.3007759355822,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(64,85]","not in a labor force",7,9,15,99.9047701841508,17.9086676196648,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(64,85]","worker",7,7,7,15,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(14,25]","worker",3,7,23,33.1088386008064,26.7871067005951,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(25,44]","worker",6,19,20,23.61653681682,20.4585645301293,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(44,64]","worker",6,7,19,36.4875069673107,63.0444922722227,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(64,85]","worker",21,21,21,5,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(25,44]","not in a labor force",6,13,19,31.6738175234547,26.0889045016953,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(25,44]","worker",3,7,21,18.5715785144178,8.58061315341969,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(44,64]","worker",15,15,15,60,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(64,85]","not in a labor force",1,14,21,29.8123032390688,25.3121531273423,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(64,85]","worker",18,18,18,5,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",6,19,20,23.3545735282972,12.6797818413573,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",5,6,20,17.1708067074907,15.2708358146402,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Tuesday","(44,64]","worker",6,6,18,34.9084195481126,31.9654447576991,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(14,25]","worker",8,8,8,20,10.0000010188283,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(25,44]","not in a labor force",20,20,20,60,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(25,44]","worker",6,18,22,29.6272198917502,23.1381488139337,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","not in a labor force",11,21,21,8.75678683095039,5.60353209513168,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","worker",6,16,23,13.313504585497,7.3780925965938,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(64,85]","not in a labor force",9,9,9,120,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(64,85]","worker",6,17,21,34,22.6715684623768,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(14,25]","not in a labor force",17,17,17,45,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(25,44]","not in a labor force",6,12.5,19,38.5246124793013,35.7755956764666,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(25,44]","worker",6,19,21,24.2265188878454,16.0288872370578,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","not in a labor force",6,13,20,53.8240538471329,36.527651890435,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","worker",7,19,21,52.3929881084492,13.9892972470837,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","unemployed",5,8,20,13,9.2736185722613,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","HS_2",9,9,20,80.567736511884,23.9016921152481,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_3",2,20,21,15.8814237948419,12.5096402523175,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_>3",3,19,21,29.5126740485644,28.8739621673788,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_2",21,21,22,12.4532541153115,2.49956304274256,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_3",9,9,21,12.598950231072,7.29963307060934,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_>3",7,9,21,42.7588982647669,24.629065051465,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_1",7,7,7,4,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_2",6,23,23,55.1357623546092,30.6718524569765,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_>3",9,9,9,30,3.55271406081918e-15,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(14,25]","HS_>3",7,20,20,13,10.2956302035261,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_2",6,6,21,7.49116468730314,7.29226450650958,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_3",9,14,19,12.5,2.50000007591204,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_>3",5,20,22,12.8308592773836,11.1891245789834,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_3",14,14,14,90,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_>3",6,23,23,9.29558208943192,7.50117885318255,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_2",7,7,7,125,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_3",15,15,15,90,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_>3",7,9,9,53.8148494568803,34.7914783386613,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_>3",3,7,23,33.1088386008064,26.7871067005951,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",7,13,19,37.5,22.5000007941378,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_3",16,16,16,35,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",6,19,20,19.6867099686476,21.0594550113308,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",7,7,13,13.5,8.73212464588643,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",19,19,19,195,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",6,6,6,5,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",21,21,21,5,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",6,10,19,22.5311305697406,6.41984264366356,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",3,13,21,24.5540312214862,22.3685914568482,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",15,15,15,60,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_1",15,15.5,16,52.5,50.5000007999847,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_>3",1,14,21,26.593499809053,19.9604134937824,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_2",6,6,6,30,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_3",6,18,20,7.85590924627537,2.47453607393864,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_>3",5,6,20,21.8977936491339,15.1808267475246,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_2",18,18,18,15,1.77635691674565e-15,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_>3",6,6,18,39.8452174322153,33.9486748259824,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_2",8,8,8,20,10.0000010188283,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",7,7,20,43.7120957670438,23.432870519939,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",6,18,22,29.2307629430458,22.9770855298481,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",6,16,16,9.94094803777692,4.76960142526321,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",11,21,23,13.0586694728562,8.26905470755793,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_2",6,17,21,34,22.6715684623768,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_3",9,9,9,120,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(14,25]","HS_>3",17,17,17,45,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_2",6,19,20,23.0177134672023,14.5396237019539,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_3",6,6,19,54.4419804309178,11.9914637656046,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_>3",7,19,21,25.3408309116988,27.2270813009186,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_2",7,11,21,45,13.4676355595801,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_>3",5,15,20,39.1695996827716,34.5513067899073,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(14,25]","Male",9,10,16,21,17.6635220412893,"Shopping travel","CohAge","SEX2"
"Sunday","(14,25]","Female",10,20,21,5.41184710069642,1.38364656884439,"Shopping travel","CohAge","SEX2"
"Sunday","(25,44]","Male",8,12,21,15.8385656194145,13.490158223716,"Shopping travel","CohAge","SEX2"
"Sunday","(25,44]","Female",7,9,20,16.8023373803636,24.9047649081129,"Shopping travel","CohAge","SEX2"
"Sunday","(44,64]","Male",5,16,21,9.82952360550459,4.94609405116136,"Shopping travel","CohAge","SEX2"
"Sunday","(44,64]","Female",8,10,19,15.8013858644595,10.702965612603,"Shopping travel","CohAge","SEX2"
"Sunday","(64,85]","Male",6,11,20,22.8877471153046,20.7238797944864,"Shopping travel","CohAge","SEX2"
"Sunday","(64,85]","Female",7,12,21,15.03672766156,12.1574671402077,"Shopping travel","CohAge","SEX2"
"Tuesday","(14,25]","Male",12,19,20,5,0,"Shopping travel","CohAge","SEX2"
"Tuesday","(25,44]","Male",12,18,18,8.14926612236993,2.41421906157442,"Shopping travel","CohAge","SEX2"
"Tuesday","(25,44]","Female",14,15,18,12.0529949298922,2.92851342399665,"Shopping travel","CohAge","SEX2"
"Tuesday","(44,64]","Male",11,11,20,15.1327703023208,6.00106427029572,"Shopping travel","CohAge","SEX2"
"Tuesday","(44,64]","Female",8,9,20,11.2213490342485,7.26991589250263,"Shopping travel","CohAge","SEX2"
"Tuesday","(64,85]","Male",6,14.5,19,27.3852536443672,27.0377528886346,"Shopping travel","CohAge","SEX2"
"Tuesday","(64,85]","Female",13,13.5,14,15,0,"Shopping travel","CohAge","SEX2"
"Wednesday","(14,25]","Female",12,20,20,5.59732435887618,0.915342746322721,"Shopping travel","CohAge","SEX2"
"Wednesday","(25,44]","Male",11,18,19,29.6781756714575,48.9871182494144,"Shopping travel","CohAge","SEX2"
"Wednesday","(25,44]","Female",8,19,20,10.3956030805067,4.3086894109809,"Shopping travel","CohAge","SEX2"
"Wednesday","(44,64]","Male",6,11,17,22.3973968984585,17.5508011693156,"Shopping travel","CohAge","SEX2"
"Wednesday","(44,64]","Female",0,13,22,14.0520954349544,6.98750483711765,"Shopping travel","CohAge","SEX2"
"Wednesday","(64,85]","Male",9,10,11,12.5,2.5000000415445,"Shopping travel","CohAge","SEX2"
"Thursday","(14,25]","Male",11,11,20,4.47656705952396,3.21225243307574,"Shopping travel","CohAge","SEX2"
"Thursday","(25,44]","Male",8,12,20,10.6698302395067,12.0946573902823,"Shopping travel","CohAge","SEX2"
"Thursday","(25,44]","Female",10,12,18,13.2349976280704,8.89553302405776,"Shopping travel","CohAge","SEX2"
"Thursday","(44,64]","Male",5,5,17,14.3526833470374,9.9312142745716,"Shopping travel","CohAge","SEX2"
"Thursday","(44,64]","Female",6,11,18,10.0341428159772,4.1597229476192,"Shopping travel","CohAge","SEX2"
"Thursday","(64,85]","Male",10,10,16,11.0182981051812,2.01359369020209,"Shopping travel","CohAge","SEX2"
"Thursday","(64,85]","Female",14,14,14,5.5,2.50000006398346,"Shopping travel","CohAge","SEX2"
"Saturday","(14,25]","Male",9,19,20,28.2954536470288,32.7245677449425,"Shopping travel","CohAge","SEX2"
"Saturday","(14,25]","Female",8,15,21,17.2115424993914,13.9711986554079,"Shopping travel","CohAge","SEX2"
"Saturday","(25,44]","Male",0,18,22,17.85822615572,9.00309639162535,"Shopping travel","CohAge","SEX2"
"Saturday","(25,44]","Female",8,20,21,13.020070395411,8.97517443013822,"Shopping travel","CohAge","SEX2"
"Saturday","(44,64]","Male",7,18,20,12.6269976843872,5.68606986198178,"Shopping travel","CohAge","SEX2"
"Saturday","(44,64]","Female",0,11,23,15.181571876813,11.2399385009081,"Shopping travel","CohAge","SEX2"
"Saturday","(64,85]","Male",11,11,16,13.4023862442738,13.2285139524892,"Shopping travel","CohAge","SEX2"
"Saturday","(64,85]","Female",10,11,20,16.2475001625753,17.4529758813669,"Shopping travel","CohAge","SEX2"
"Friday","(14,25]","Male",10,15,16,3.27087783254052,1.98157140402579,"Shopping travel","CohAge","SEX2"
"Friday","(14,25]","Female",8,8,8,6,4.00000007260947,"Shopping travel","CohAge","SEX2"
"Friday","(25,44]","Male",16,22,22,12.8057453215679,7.3069898356503,"Shopping travel","CohAge","SEX2"
"Friday","(25,44]","Female",7,18,22,9.86479319155164,3.96010143459302,"Shopping travel","CohAge","SEX2"
"Friday","(44,64]","Male",12,19,20,34.4038561061557,50.5661174847147,"Shopping travel","CohAge","SEX2"
"Friday","(44,64]","Female",15,19,20,12.4204148360642,6.81369696000581,"Shopping travel","CohAge","SEX2"
"Friday","(64,85]","Male",10,13,17,11.052087632307,5.40574222945058,"Shopping travel","CohAge","SEX2"
"Friday","(64,85]","Female",11,20,21,20.0960981973075,9.5282965801168,"Shopping travel","CohAge","SEX2"
"Monday","(14,25]","Male",10,20,20,11.2302832402594,4.80542069436547,"Shopping travel","CohAge","SEX2"
"Monday","(14,25]","Female",12,12,12,5.5,1.50000000446022,"Shopping travel","CohAge","SEX2"
"Monday","(25,44]","Male",4,14,20,19.2635649053574,16.5911910003979,"Shopping travel","CohAge","SEX2"
"Monday","(25,44]","Female",12,14,20,20.9133196836528,18.9530632236585,"Shopping travel","CohAge","SEX2"
"Monday","(44,64]","Male",1,14,21,11.5908905335291,9.1186989231538,"Shopping travel","CohAge","SEX2"
"Monday","(44,64]","Female",11,12,19,16.8724793131888,14.5603458491339,"Shopping travel","CohAge","SEX2"
"Monday","(64,85]","Male",11,18,18,10.8849810647456,1.90832751315988,"Shopping travel","CohAge","SEX2"
"Monday","(64,85]","Female",14,18,20,5,0,"Shopping travel","CohAge","SEX2"
"Sunday","(14,25]","Less than $29,999",17,17.5,18,3,0,"Shopping travel","CohAge","IncomeNew"
"Sunday","(14,25]","$60,000 to $99,999",10,20,21,5.63548213579363,1.22580947664476,"Shopping travel","CohAge","IncomeNew"
"Sunday","(14,25]","$100,000 and over",9,10,16,21,17.6635220412893,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","Less than $29,999",9,13,19,10.6290930004809,6.89525965164568,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$30,000 to $59,999",7,18,21,14.3945076968013,6.96918514373551,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$60,000 to $99,999",9,9,21,16.1588499234138,12.8844453298279,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 and over",8,16,20,26.1546579554301,49.5025867289982,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","Less than $29,999",8,8,18,13.2180250741574,4.26876810015123,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$30,000 to $59,999",10,10,21,13.6692741284484,6.74977246898314,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$60,000 to $99,999",6,8,19,18.4910148776359,26.1834649961381,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$100,000 and over",5,16,21,11.8313757350962,6.02032780811574,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","Less than $29,999",6,11,20,28.7970651023148,27.6768187299793,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$30,000 to $59,999",7,15,17,10.4721009759134,7.38423405447954,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$60,000 to $99,999",6,11,21,22.5034864755178,13.8494041612796,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$100,000 and over",11,11,12,8.82559020188322,2.11962522137709,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(14,25]","$30,000 to $59,999",12,19,20,5,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","Less than $29,999",14,18,18,9.75,1.78535711852554,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$30,000 to $59,999",15,15,15,13.3238731042654,3.73521991003931,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$60,000 to $99,999",18,18,18,10,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$100,000 and over",12,12,12,10,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","Less than $29,999",11,11,20,5.45270933193587,2.19753973900044,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$30,000 to $59,999",9,11,13,15.5607820623739,8.42765537932684,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$60,000 to $99,999",8,14,18,12.7631518367083,7.14173840414088,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 and over",9,20,20,14.8070206368516,4.95722914184013,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(64,85]","Less than $29,999",6,6.5,7,3,4.44089217913203e-16,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(64,85]","$30,000 to $59,999",18,18.5,19,7.5,2.5000000511258,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(64,85]","$60,000 to $99,999",13,13.5,14,15,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(64,85]","$100,000 and over",13,14.5,16,60,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(14,25]","$60,000 to $99,999",12,20,20,5.59732435887618,0.915342746322721,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","Less than $29,999",9,17,20,61.311016490078,71.5733116129464,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$30,000 to $59,999",12,12,16,10.7575870649576,6.09535080913612,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$60,000 to $99,999",8,18,19,11.8675728279241,3.6793249847555,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$100,000 and over",11,19,19,10.4538006321988,1.86864230796098,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$30,000 to $59,999",10,13,13,26.1079864691614,21.0504145818279,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$60,000 to $99,999",6,11,16,13.2496365382277,6.37928795540156,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 and over",0,17,22,18.3007723549652,12.1231371347594,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(64,85]","$30,000 to $59,999",9,10,11,12.5,2.5000000415445,"Shopping travel","CohAge","IncomeNew"
"Thursday","(14,25]","Less than $29,999",11,11,20,3.8463001249731,3.08972444076309,"Shopping travel","CohAge","IncomeNew"
"Thursday","(14,25]","$30,000 to $59,999",11,11,11,8,0,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$30,000 to $59,999",8,12,20,14.6457702382858,16.5867315339055,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$60,000 to $99,999",12,12,18,18.9016532080807,9.93949877290703,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$100,000 and over",8,12,20,8.32230606318398,4.36096206178034,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","Less than $29,999",6,11,17,9.22069463286472,5.51425619098989,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","$60,000 to $99,999",6,18,18,12.6540319719322,9.82600865707517,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","$100,000 and over",5,14,16,10.8912255907087,1.74246191655101,"Shopping travel","CohAge","IncomeNew"
"Thursday","(64,85]","Less than $29,999",14,14,14,8.18987449962531,2.71718121802004,"Shopping travel","CohAge","IncomeNew"
"Thursday","(64,85]","$60,000 to $99,999",10,10,16,11.6666666666667,2.35702262980245,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","Less than $29,999",8,11,18,28.0638376948152,18.4543136395534,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","$30,000 to $59,999",19,19,20,16.3453088806731,6.43922357583128,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","$60,000 to $99,999",9,16,21,12.4589934530733,7.79130082684767,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","$100,000 and over",9,14,15,49.3572809836304,45.5398528699115,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","Less than $29,999",7,20,20,13.4207781615495,6.39840147456189,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$30,000 to $59,999",0,18,22,17.6019012696216,9.96312131946783,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$60,000 to $99,999",9,18,21,10.8872917900657,8.33490016886845,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$100,000 and over",6,19,19,16.0169541080193,9.06013314522646,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","Less than $29,999",7,11,19,17.7687768569466,5.31457935549684,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$30,000 to $59,999",10,12,18,13.4945629342365,5.1185915696915,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$60,000 to $99,999",8,18,19,15.0984646266684,9.17363998046592,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$100,000 and over",0,18,23,13.0416875248455,10.0570753316054,"Shopping travel","CohAge","IncomeNew"
"Saturday","(64,85]","Less than $29,999",14,16,18,7.5,2.50000035110247,"Shopping travel","CohAge","IncomeNew"
"Saturday","(64,85]","$30,000 to $59,999",10,10,19,19.7295615571518,8.7205352919429,"Shopping travel","CohAge","IncomeNew"
"Saturday","(64,85]","$60,000 to $99,999",11,11,20,11.3133220996166,4.00475249125232,"Shopping travel","CohAge","IncomeNew"
"Saturday","(64,85]","$100,000 and over",10,11,18,15.94877385239,18.9953793909426,"Shopping travel","CohAge","IncomeNew"
"Friday","(14,25]","Less than $29,999",8,8,8,6,4.00000007260947,"Shopping travel","CohAge","IncomeNew"
"Friday","(14,25]","$100,000 and over",10,15,16,3.27087783254052,1.98157140402579,"Shopping travel","CohAge","IncomeNew"
"Friday","(25,44]","Less than $29,999",16,16,16,10,0,"Shopping travel","CohAge","IncomeNew"
"Friday","(25,44]","$30,000 to $59,999",12,16,22,7.86359632505973,4.22673103893815,"Shopping travel","CohAge","IncomeNew"
"Friday","(25,44]","$60,000 to $99,999",10,22,22,12.308377530789,6.28218831668183,"Shopping travel","CohAge","IncomeNew"
"Friday","(25,44]","$100,000 and over",7,18,21,10.2945726880287,3.41844838959955,"Shopping travel","CohAge","IncomeNew"
"Friday","(44,64]","$30,000 to $59,999",17,17,20,16.4832529181562,5.57257389183422,"Shopping travel","CohAge","IncomeNew"
"Friday","(44,64]","$60,000 to $99,999",12,19,20,16.5576093981099,8.48923302487204,"Shopping travel","CohAge","IncomeNew"
"Friday","(44,64]","$100,000 and over",15,19,20,30.7155142711459,51.6007168616535,"Shopping travel","CohAge","IncomeNew"
"Friday","(64,85]","Less than $29,999",18,18.5,19,20,0,"Shopping travel","CohAge","IncomeNew"
"Friday","(64,85]","$30,000 to $59,999",11,13,19,11.342415426792,5.44769058974656,"Shopping travel","CohAge","IncomeNew"
"Friday","(64,85]","$60,000 to $99,999",12,20,21,23.6910440849586,9.78898240589856,"Shopping travel","CohAge","IncomeNew"
"Friday","(64,85]","$100,000 and over",10,12,17,10.7843058842725,1.81834919031565,"Shopping travel","CohAge","IncomeNew"
"Monday","(14,25]","$30,000 to $59,999",12,12,12,5.5,1.50000000446022,"Shopping travel","CohAge","IncomeNew"
"Monday","(14,25]","$60,000 to $99,999",10,20,20,11.2302832402594,4.80542069436547,"Shopping travel","CohAge","IncomeNew"
"Monday","(25,44]","Less than $29,999",8,15,16,18.9626900862293,14.1941429518271,"Shopping travel","CohAge","IncomeNew"
"Monday","(25,44]","$30,000 to $59,999",4,14,20,16.0502096445656,16.3350169352915,"Shopping travel","CohAge","IncomeNew"
"Monday","(25,44]","$100,000 and over",12,17.5,20,31.6274873480596,17.5064920123357,"Shopping travel","CohAge","IncomeNew"
"Monday","(44,64]","Less than $29,999",12,12,17,20.4466157073523,16.7943084570105,"Shopping travel","CohAge","IncomeNew"
"Monday","(44,64]","$30,000 to $59,999",7,7,7,10,0,"Shopping travel","CohAge","IncomeNew"
"Monday","(44,64]","$60,000 to $99,999",1,18,19,14.1657070144995,11.1335906626783,"Shopping travel","CohAge","IncomeNew"
"Monday","(44,64]","$100,000 and over",7,12,21,11.2611267063657,9.11182580455149,"Shopping travel","CohAge","IncomeNew"
"Monday","(64,85]","Less than $29,999",14,18,18,9.49459959930583,1.50717367229208,"Shopping travel","CohAge","IncomeNew"
"Monday","(64,85]","$60,000 to $99,999",11,18,20,7.26308852435768,4.1844134517801,"Shopping travel","CohAge","IncomeNew"
"Sunday","(14,25]","not enrolled",9,10,16,21,17.6635220412893,"Shopping travel","CohAge","Occup_HEROS_Student"
"Sunday","(14,25]","college or university student",10,20,21,5.41184710069642,1.38364656884439,"Shopping travel","CohAge","Occup_HEROS_Student"
"Sunday","(25,44]","not enrolled",7,12,21,16.1582908673488,22.3339524861032,"Shopping travel","CohAge","Occup_HEROS_Student"
"Sunday","(25,44]","college or university student",13,15,16,19.689140785039,5.43989964151255,"Shopping travel","CohAge","Occup_HEROS_Student"
"Sunday","(44,64]","not enrolled",8,8,21,14.1436355202932,6.58802012697406,"Shopping travel","CohAge","Occup_HEROS_Student"
"Tuesday","(14,25]","college or university student",12,19,20,5,0,"Shopping travel","CohAge","Occup_HEROS_Student"
"Tuesday","(25,44]","not enrolled",12,15,18,12.5862390659534,3.57258544104428,"Shopping travel","CohAge","Occup_HEROS_Student"
"Tuesday","(25,44]","college or university student",14,18,18,9.75,1.78535711852554,"Shopping travel","CohAge","Occup_HEROS_Student"
"Tuesday","(44,64]","not enrolled",9,18,20,10.2013683700317,4.02502127712407,"Shopping travel","CohAge","Occup_HEROS_Student"
"Wednesday","(14,25]","not enrolled",12,20,20,5.59732435887618,0.915342746322721,"Shopping travel","CohAge","Occup_HEROS_Student"
"Wednesday","(25,44]","not enrolled",8,19,20,23.9382590733573,41.7323873072256,"Shopping travel","CohAge","Occup_HEROS_Student"
