"days","Cat_1","Cat_2","L_Start","M_Start","H_Start","average_duration","std_duration","Activity","Var_1","Var_2"
"Tuesday","(25,44]","university student",20,20,20,10,0,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Tuesday","(44,64]","not enrolled",7,12.5,18,75,15.0000003527302,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Saturday","(14,25]","not enrolled",8,8,8,20,10.0000010188283,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Saturday","(25,44]","not enrolled",6,18,22,30.1533375470989,23.276662842636,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Saturday","(44,64]","not enrolled",13,21,23,14.8514164268904,7.56278815717074,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Monday","(14,25]","university student",17,17,17,45,0,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Monday","(25,44]","not enrolled",6,19,21,28.8865529972821,25.2040593282889,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Monday","(44,64]","not enrolled",5,15,21,39.9340139176505,32.8207844671214,"Adult or Child Care","CohAge","Occup_HEROS_Student"
"Sunday","(25,44]","worker",2,19,21,29.8837858681606,33.1223305995787,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","job_seeker",10,10,20,25,6.32455541356702,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",7,9,22,35.2882245082875,25.1569292143996,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",8,23,23,40,18.7082874789371,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(14,25]","worker",7,20,20,13,10.2956302035261,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(25,44]","worker",5,20,22,12.7690291232948,11.0449822389652,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(44,64]","worker",6,14,23,35.5294120835398,38.3007759355822,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Wednesday","(64,85]","worker",7,7,7,15,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(14,25]","worker",17,17,17,5,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(25,44]","worker",6,19,20,25.4232558091414,20.4502406233882,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(44,64]","worker",6,7,19,36.4875069673107,63.0444922722227,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Thursday","(64,85]","worker",21,21,21,5,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(25,44]","worker",3,7,21,18.4755648323507,8.85604365625262,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(44,64]","worker",15,15,15,60,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Friday","(64,85]","worker",18,18,18,5,0,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",5,6,20,17.1708067074907,15.2708358146402,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Tuesday","(44,64]","worker",6,6,18,34.9084195481126,31.9654447576991,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(14,25]","worker",8,8,8,20,10.0000010188283,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(25,44]","worker",7,20,21,36.7633034694132,22.6621312837292,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(44,64]","worker",6,16,23,13.313504585497,7.3780925965938,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Saturday","(64,85]","worker",6,17,21,34,22.6715684623768,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(25,44]","worker",6,19,21,24.2265188878454,16.0288872370578,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","worker",7,19,21,52.3929881084492,13.9892972470837,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Monday","(44,64]","job_seeker",5,8,20,13,9.2736185722613,"Adult or Child Care","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","HS_2",9,9,20,80.567736511884,23.9016921152481,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_3",2,20,21,15.8814237948419,12.5096402523175,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(25,44]","HS_>4",3,19,21,29.5126740485644,28.8739621673788,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_2",21,21,22,12.4532541153115,2.49956304274256,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_3",9,9,21,12.598950231072,7.29963307060934,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(44,64]","HS_>4",7,9,21,42.7588982647669,24.629065051465,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_1",7,7,7,4,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_2",6,23,23,55.1357623546092,30.6718524569765,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(64,85]","HS_>4",9,9,9,30,3.55271406081918e-15,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(14,25]","HS_>4",7,20,20,13,10.2956302035261,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_2",6,6,21,7.49116468730314,7.29226450650958,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_3",9,14,19,12.5,2.50000007591204,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(25,44]","HS_>4",5,20,22,12.8308592773836,11.1891245789834,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_3",14,14,14,90,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(44,64]","HS_>4",6,23,23,9.29558208943192,7.50117885318255,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_2",7,7,7,125,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_3",15,15,15,90,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Wednesday","(64,85]","HS_>4",7,9,9,53.8148494568803,34.7914783386613,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(14,25]","HS_>4",3,7,23,33.1088386008064,26.7871067005951,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_2",7,13,19,37.5,22.5000007941378,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_3",16,16,16,35,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>4",6,19,20,19.6867099686476,21.0594550113308,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",7,7,13,13.5,8.73212464588643,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",19,19,19,195,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>4",6,6,6,5,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",21,21,21,5,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",6,10,19,22.5311305697406,6.41984264366356,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>4",3,13,21,24.5540312214862,22.3685914568482,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>4",15,15,15,60,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_1",15,15.5,16,52.5,50.5000007999847,"Adult or Child Care","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_>4",1,14,21,26.593499809053,19.9604134937824,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_2",6,6,6,30,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_3",6,18,20,7.85590924627537,2.47453607393864,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(25,44]","HS_>4",5,6,20,21.8977936491339,15.1808267475246,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_2",18,18,18,15,1.77635691674565e-15,"Adult or Child Care","CohAge","HH_SIZE2"
"Tuesday","(44,64]","HS_>4",6,6,18,39.8452174322153,33.9486748259824,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_2",8,8,8,20,10.0000010188283,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",7,7,20,43.7120957670438,23.432870519939,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>4",6,18,22,29.2307629430458,22.9770855298481,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",6,16,16,9.94094803777692,4.76960142526321,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>4",11,21,23,13.0586694728562,8.26905470755793,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_2",6,17,21,34,22.6715684623768,"Adult or Child Care","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_3",9,9,9,120,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(14,25]","HS_>4",17,17,17,45,0,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_2",6,19,20,23.0177134672023,14.5396237019539,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_3",6,6,19,54.4419804309178,11.9914637656046,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(25,44]","HS_>4",7,19,21,25.3408309116988,27.2270813009186,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_2",7,11,21,45,13.4676355595801,"Adult or Child Care","CohAge","HH_SIZE2"
"Monday","(44,64]","HS_>4",5,15,20,39.1695996827716,34.5513067899073,"Adult or Child Care","CohAge","HH_SIZE2"
"Sunday","(14,25]","Male",9,10,16,21,17.6635220412893,"Shopping travel","CohAge","SEX2"
"Sunday","(14,25]","Female",10,20,21,5.41184710069642,1.38364656884439,"Shopping travel","CohAge","SEX2"
"Sunday","(25,44]","Male",8,12,21,15.8385656194145,13.490158223716,"Shopping travel","CohAge","SEX2"
"Sunday","(25,44]","Female",7,9,20,16.8023373803636,24.9047649081129,"Shopping travel","CohAge","SEX2"
"Sunday","(44,64]","Male",5,16,21,9.82952360550459,4.94609405116136,"Shopping travel","CohAge","SEX2"
"Sunday","(44,64]","Female",8,10,19,15.8013858644595,10.702965612603,"Shopping travel","CohAge","SEX2"
"Sunday","(64,85]","Male",6,11,20,22.8877471153046,20.7238797944864,"Shopping travel","CohAge","SEX2"
"Sunday","(64,85]","Female",7,12,21,15.03672766156,12.1574671402077,"Shopping travel","CohAge","SEX2"
"Tuesday","(14,25]","Male",12,19,20,5,0,"Shopping travel","CohAge","SEX2"
"Tuesday","(25,44]","Male",12,18,18,8.14926612236993,2.41421906157442,"Shopping travel","CohAge","SEX2"
"Tuesday","(25,44]","Female",14,15,18,12.0529949298922,2.92851342399665,"Shopping travel","CohAge","SEX2"
"Tuesday","(44,64]","Male",11,11,20,15.1327703023208,6.00106427029572,"Shopping travel","CohAge","SEX2"
"Tuesday","(44,64]","Female",8,9,20,11.2213490342485,7.26991589250263,"Shopping travel","CohAge","SEX2"
"Tuesday","(64,85]","Male",6,14.5,19,27.3852536443672,27.0377528886346,"Shopping travel","CohAge","SEX2"
"Tuesday","(64,85]","Female",13,13.5,14,15,0,"Shopping travel","CohAge","SEX2"
"Wednesday","(14,25]","Female",12,20,20,5.59732435887618,0.915342746322721,"Shopping travel","CohAge","SEX2"
"Wednesday","(25,44]","Male",11,18,19,29.6781756714575,48.9871182494144,"Shopping travel","CohAge","SEX2"
"Wednesday","(25,44]","Female",8,19,20,10.3956030805067,4.3086894109809,"Shopping travel","CohAge","SEX2"
"Wednesday","(44,64]","Male",6,11,17,22.3973968984585,17.5508011693156,"Shopping travel","CohAge","SEX2"
"Wednesday","(44,64]","Female",0,13,22,14.0520954349544,6.98750483711765,"Shopping travel","CohAge","SEX2"
"Wednesday","(64,85]","Male",9,10,11,12.5,2.5000000415445,"Shopping travel","CohAge","SEX2"
"Thursday","(14,25]","Male",11,11,20,4.47656705952396,3.21225243307574,"Shopping travel","CohAge","SEX2"
"Thursday","(25,44]","Male",8,12,20,10.6698302395067,12.0946573902823,"Shopping travel","CohAge","SEX2"
"Thursday","(25,44]","Female",10,12,18,13.2349976280704,8.89553302405776,"Shopping travel","CohAge","SEX2"
"Thursday","(44,64]","Male",5,5,17,14.3526833470374,9.9312142745716,"Shopping travel","CohAge","SEX2"
"Thursday","(44,64]","Female",6,11,18,10.0341428159772,4.1597229476192,"Shopping travel","CohAge","SEX2"
"Thursday","(64,85]","Male",10,10,16,11.0182981051812,2.01359369020209,"Shopping travel","CohAge","SEX2"
"Thursday","(64,85]","Female",14,14,14,5.5,2.50000006398346,"Shopping travel","CohAge","SEX2"
"Saturday","(14,25]","Male",9,19,20,28.2954536470288,32.7245677449425,"Shopping travel","CohAge","SEX2"
"Saturday","(14,25]","Female",8,15,21,17.2115424993914,13.9711986554079,"Shopping travel","CohAge","SEX2"
"Saturday","(25,44]","Male",0,18,22,17.85822615572,9.00309639162535,"Shopping travel","CohAge","SEX2"
"Saturday","(25,44]","Female",8,20,21,13.020070395411,8.97517443013822,"Shopping travel","CohAge","SEX2"
"Saturday","(44,64]","Male",7,18,20,12.6269976843872,5.68606986198178,"Shopping travel","CohAge","SEX2"
"Saturday","(44,64]","Female",0,11,23,15.181571876813,11.2399385009081,"Shopping travel","CohAge","SEX2"
"Saturday","(64,85]","Male",11,11,16,13.4023862442738,13.2285139524892,"Shopping travel","CohAge","SEX2"
"Saturday","(64,85]","Female",10,11,20,16.2475001625753,17.4529758813669,"Shopping travel","CohAge","SEX2"
"Friday","(14,25]","Male",10,15,16,3.27087783254052,1.98157140402579,"Shopping travel","CohAge","SEX2"
"Friday","(14,25]","Female",8,8,8,6,4.00000007260947,"Shopping travel","CohAge","SEX2"
"Friday","(25,44]","Male",16,22,22,12.8057453215679,7.3069898356503,"Shopping travel","CohAge","SEX2"
"Friday","(25,44]","Female",7,18,22,9.86479319155164,3.96010143459302,"Shopping travel","CohAge","SEX2"
"Friday","(44,64]","Male",12,19,20,34.4038561061557,50.5661174847147,"Shopping travel","CohAge","SEX2"
"Friday","(44,64]","Female",15,19,20,12.4204148360642,6.81369696000581,"Shopping travel","CohAge","SEX2"
"Friday","(64,85]","Male",10,13,17,11.052087632307,5.40574222945058,"Shopping travel","CohAge","SEX2"
"Friday","(64,85]","Female",11,20,21,20.0960981973075,9.5282965801168,"Shopping travel","CohAge","SEX2"
"Monday","(14,25]","Male",10,20,20,11.2302832402594,4.80542069436547,"Shopping travel","CohAge","SEX2"
"Monday","(14,25]","Female",12,12,12,5.5,1.50000000446022,"Shopping travel","CohAge","SEX2"
"Monday","(25,44]","Male",4,14,20,19.2635649053574,16.5911910003979,"Shopping travel","CohAge","SEX2"
"Monday","(25,44]","Female",12,14,20,20.9133196836528,18.9530632236585,"Shopping travel","CohAge","SEX2"
"Monday","(44,64]","Male",1,14,21,11.5908905335291,9.1186989231538,"Shopping travel","CohAge","SEX2"
"Monday","(44,64]","Female",11,12,19,16.8724793131888,14.5603458491339,"Shopping travel","CohAge","SEX2"
"Monday","(64,85]","Male",11,18,18,10.8849810647456,1.90832751315988,"Shopping travel","CohAge","SEX2"
"Monday","(64,85]","Female",14,18,20,5,0,"Shopping travel","CohAge","SEX2"
"Sunday","(14,25]","$15,000 to $24,999",17,17.5,18,3,0,"Shopping travel","CohAge","IncomeNew"
"Sunday","(14,25]","$60,000 to $74,999",20,20,21,5,0,"Shopping travel","CohAge","IncomeNew"
"Sunday","(14,25]","$75,000 to $99,999",10,11.5,16,6.45910763806048,1.49944251341237,"Shopping travel","CohAge","IncomeNew"
"Sunday","(14,25]","$150,000 and over",9,10,16,21,17.6635220412893,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","Less than $14,999",9,9.5,10,5,8.88178478464726e-16,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$15,000 to $24,999",11,14.5,18,20,0,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$25,000 to $34,999",10,10,19,9.46686979761721,6.04934703997429,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$35,000 to $49,999",7,7,18,17.3688007058072,7.26085822287441,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$50,000 to $59,999",12,12,21,13.342163404567,2.35388211076352,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$60,000 to $74,999",9,9,21,17.2094237184287,14.1347350146289,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$75,000 to $99,999",10,19,19,12.2432935565616,4.54497646933539,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$100,000 to $149,999",8,16,20,32.397390207431,61.2135163421824,"Shopping travel","CohAge","IncomeNew"
"Sunday","(25,44]","$150,000 and over",11,12,20,15.6879364940814,10.0856418434438,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","Less than $14,999",14,14,14,13.5,6.5000002973828,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$15,000 to $24,999",8,8,16,13.7562022694693,3.52075613085822,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$25,000 to $34,999",10,14,21,12.4051564482086,9.1028567656127,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$35,000 to $49,999",10,19,19,14.108625405404,6.68943792667488,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$50,000 to $59,999",10,10,19,14.0815235974107,2.61867764252755,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$60,000 to $74,999",6,7.5,9,15,5.0000002453441,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$75,000 to $99,999",8,8,19,20.371765998826,32.1146195191533,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$100,000 to $149,999",8,16,16,12.7810728104896,5.71451428566098,"Shopping travel","CohAge","IncomeNew"
"Sunday","(44,64]","$150,000 and over",5,16,21,10.9187226004896,6.16387547075917,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","Less than $14,999",11,12,15,39.5181014802576,10.3438997181861,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$15,000 to $24,999",6,11,20,20.9647912724481,33.1983850704253,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$25,000 to $34,999",7,17,17,11.3060349802865,9.19878606269132,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$35,000 to $49,999",9,15,15,9.66968008504515,4.92546452301553,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$60,000 to $74,999",6,11,11,28.4642205750594,17.2632669987398,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$75,000 to $99,999",9,16,21,18.4675321516509,8.91869409211598,"Shopping travel","CohAge","IncomeNew"
"Sunday","(64,85]","$150,000 and over",11,11,12,8.82559020188322,2.11962522137709,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(14,25]","$50,000 to $59,999",12,19,20,5,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$15,000 to $24,999",14,18,18,9.75,1.78535711852554,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$25,000 to $34,999",15,15,15,5,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$50,000 to $59,999",15,15,15,15,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$75,000 to $99,999",18,18,18,10,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(25,44]","$150,000 and over",12,12,12,10,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","Less than $14,999",11,11,12,4.27190894267281,0.444943227519905,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$25,000 to $34,999",19,19.5,20,7.5,2.50000006730861,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$35,000 to $49,999",9,11,13,15.5607820623739,8.42765537932684,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$60,000 to $74,999",11,13,14,17.6301886312154,5.47093820762524,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$75,000 to $99,999",8,18,18,6.75554586267448,3.41841332326812,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$100,000 to $149,999",20,20,20,13.8112221998324,4.20034745774254,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(44,64]","$150,000 and over",9,9,16,15.3385806197722,5.24043255569805,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(64,85]","$25,000 to $34,999",6,12.5,19,5.11632116992527,2.82559110314876,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(64,85]","$60,000 to $74,999",13,13.5,14,15,0,"Shopping travel","CohAge","IncomeNew"
"Tuesday","(64,85]","$100,000 to $149,999",13,14.5,16,60,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(14,25]","$60,000 to $74,999",20,20,20,5,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(14,25]","$75,000 to $99,999",12,12,12,7,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$25,000 to $34,999",9,16,20,53.7645297464296,67.6794860902491,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$35,000 to $49,999",15,15.5,16,8.5,6.50000011288944,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$60,000 to $74,999",11,11,11,5,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$75,000 to $99,999",8,18,19,13.1152803653803,2.42310340695024,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$100,000 to $149,999",19,19,19,10,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(25,44]","$150,000 and over",11,19,19,10.56515889947,2.0702049856755,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$35,000 to $49,999",10,13,13,26.1079864691614,21.0504145818279,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$60,000 to $74,999",6,8.5,11,12.5,7.50000006869301,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$75,000 to $99,999",16,16,16,15,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$100,000 to $149,999",0,16.5,22,19.8004329119121,12.6026019300717,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(44,64]","$150,000 and over",18,18,18,10,0,"Shopping travel","CohAge","IncomeNew"
"Wednesday","(64,85]","$35,000 to $49,999",9,10,11,12.5,2.5000000415445,"Shopping travel","CohAge","IncomeNew"
"Thursday","(14,25]","Less than $14,999",13,13.5,14,3,2.00000003132471,"Shopping travel","CohAge","IncomeNew"
"Thursday","(14,25]","$25,000 to $34,999",11,11,20,4.25,3.41869860833617,"Shopping travel","CohAge","IncomeNew"
"Thursday","(14,25]","$35,000 to $49,999",11,11,11,8,0,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$35,000 to $49,999",8,12,20,14.6457702382858,16.5867315339055,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$60,000 to $74,999",12,12,12,10,0,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$75,000 to $99,999",12,15,18,20,10.0000000870988,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$100,000 to $149,999",12,12,20,9.2692992914664,4.85714077767238,"Shopping travel","CohAge","IncomeNew"
"Thursday","(25,44]","$150,000 and over",8,15,15,6.98477496180138,3.08258104195168,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","Less than $14,999",11,11,13,8.33333333333333,4.71404526275949,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","$15,000 to $24,999",6,12,17,11.3333333333333,6.5996634738941,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","$75,000 to $99,999",6,18,18,12.6540319719322,9.82600865707517,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","$100,000 to $149,999",5,5,5,11,0,"Shopping travel","CohAge","IncomeNew"
"Thursday","(44,64]","$150,000 and over",11,14,16,10.8710565307711,1.89645543169145,"Shopping travel","CohAge","IncomeNew"
"Thursday","(64,85]","$15,000 to $24,999",14,14,14,10,0,"Shopping travel","CohAge","IncomeNew"
"Thursday","(64,85]","$25,000 to $34,999",14,14,14,5.5,2.50000006398346,"Shopping travel","CohAge","IncomeNew"
"Thursday","(64,85]","$60,000 to $74,999",10,10,16,11.6666666666667,2.35702262980245,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","Less than $14,999",11,11,18,32.8935489009919,16.6481122677304,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","$15,000 to $24,999",8,8,8,5,0,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","$35,000 to $49,999",19,19,20,16.3453088806731,6.43922357583128,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","$75,000 to $99,999",9,16,21,12.4589934530733,7.79130082684767,"Shopping travel","CohAge","IncomeNew"
"Saturday","(14,25]","$100,000 to $149,999",9,14,15,49.3572809836304,45.5398528699115,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","Less than $14,999",9,17,18,18.7641881854842,6.50336158415611,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$15,000 to $24,999",7,20,20,11.3554985113118,5.6787587222471,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$25,000 to $34,999",14,17,20,16.1896788589744,4.60694294691871,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$35,000 to $49,999",0,20,22,17.0049003877816,9.79004279659623,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$50,000 to $59,999",17,18,19,21.5350356368574,16.0976450936211,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$60,000 to $74,999",18,21,21,25.172186267066,7.00781163422121,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$75,000 to $99,999",9,13,18,8.21471561257329,5.28770419863787,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$100,000 to $149,999",6,19,19,15.7447822319474,9.22935815206369,"Shopping travel","CohAge","IncomeNew"
"Saturday","(25,44]","$150,000 and over",12,14,18,17.1159498692246,8.25116529949291,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","Less than $14,999",16,18,19,18.3333333333333,6.23609577669796,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$15,000 to $24,999",7,11,12,17.2189599939462,4.15521566191,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$25,000 to $34,999",12,12,16,16.7292644959055,4.69144382439321,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$35,000 to $49,999",12,18,18,11,5.65685461144267,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$50,000 to $59,999",10,10.5,11,10,0,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$60,000 to $74,999",8,18,18,16.4887437187873,9.90366424806368,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$75,000 to $99,999",19,19,19,10,0,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$100,000 to $149,999",11,18,23,10.5806286676889,6.49008159037765,"Shopping travel","CohAge","IncomeNew"
"Saturday","(44,64]","$150,000 and over",0,10,23,16.606806603097,12.8515765014983,"Shopping travel","CohAge","IncomeNew"
